ObjectID,GlobalID,Species name,Specify other.,% cover of,Presence negligible (less than 1%),repeat_text,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1580,b8275adf-a795-4b41-a523-f0709eeb9cee,Festuca_perennis,,9,no,"Festuca_perennis: 9%, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1581,aee3d900-6be0-49f4-9e75-fd11f65b93af,Deinandra_fasciculata,,26,no,"Deinandra_fasciculata: 26%, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1582,2b518110-4827-417d-9f2e-623b58623ed6,Croton_setigerus,,2,no,"Croton_setigerus: 2%, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1583,ce934cb5-cff5-42a5-92f3-23b3c9ab44a2,Stipa_pulchra,,18,no,"Stipa_pulchra: 18%, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1584,99f7b145-8ce9-4535-b842-1e4566d73f13,Artemisia_californica,,2,no,"Artemisia_californica: 2%, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1585,6d4214c2-df24-4603-8616-718d1c9e8107,Ambrosia_psilostachya,,6,no,"Ambrosia_psilostachya: 6%, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1586,78d91c4f-9ebe-4742-b75c-23dec50b7b62,Silene_gallica,,,yes,"Silene_gallica: %, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1587,512e291f-8ca1-40e8-b9ac-cd428f05edaa,other,Lythrum sp.,1,no,"other: 1%, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1588,4961634a-7512-449d-9178-67c696e8e039,,,,,": %, ",fc2373be-fce1-47ac-b09c-11c1bdb32bed,1/7/2025 6:43:11 PM,CIRArcGIS,1/7/2025 6:43:11 PM,CIRArcGIS
1589,e51b5411-20b4-49f8-969e-50a72966b0a6,Croton_setigerus,,37,,"Croton_setigerus: 35%, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1590,57bb37b3-7cdd-4cab-a118-2a8e8c21d3fb,other,Oxalis pilularis,1,no,"other: 1%, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1591,2e95243c-e774-494e-a97a-3c2793010106,Bromus_diandrus,,20,,"Bromus_diandrus: 20%, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1592,2ad7f9c1-8fa3-46c4-81b3-57d9a3583270,Avena_barbata_or_fatua,,6,,"Avena_barbata_or_fatua: 6%, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1593,23153f3a-b07a-4e11-ad41-31b6bac47bdd,Erodium_botrys,,34,no,"Erodium_botrys: 34%, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1594,636dd80e-47ad-403f-abfc-2fa96d5e5424,Sonchus_asper,,1,no,"Sonchus_asper: 1%, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1595,5ae5adb2-2ce2-4ca8-bcd5-1c3bd65833c8,Erigeron_canadensis,,1,no,"Erigeron_canadensis: 1%, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1596,78cc81e9-d90e-4255-9d31-0ccb4bc91461,,,,,": %, ",f4df5352-4935-4e3f-bbe8-82b14f1d3c14,1/7/2025 7:03:22 PM,CIRArcGIS,1/7/2025 7:03:22 PM,CIRArcGIS
1597,2afd64f2-c8f8-4c83-a117-bf5c97e9ee9a,Deinandra_fasciculata,,70,no,"Deinandra_fasciculata: %, ",183abc6e-3f16-4d9c-b2c9-f540f99abca5,1/7/2025 7:19:24 PM,CIRArcGIS,1/7/2025 7:19:24 PM,CIRArcGIS
1598,bf63e38d-f189-4ed9-8e3d-8f58a881b683,Croton_setigerus,,30,no,"Croton_setigerus: 30%, ",183abc6e-3f16-4d9c-b2c9-f540f99abca5,1/7/2025 7:19:24 PM,CIRArcGIS,1/7/2025 7:19:24 PM,CIRArcGIS
1599,54254384-7da6-470e-a946-271182e1cb03,Avena_barbata_or_fatua,,,yes,"Avena_barbata_or_fatua: %, ",183abc6e-3f16-4d9c-b2c9-f540f99abca5,1/7/2025 7:19:24 PM,CIRArcGIS,1/7/2025 7:19:24 PM,CIRArcGIS
1600,9b6e4cce-44e4-4eca-a41c-468ca36eaa60,Croton_setigerus,,65,no,"Croton_setigerus: 65%, ",6fee4e29-4f86-43e1-a2f3-1ebf14c52ed2,1/7/2025 7:36:11 PM,CIRArcGIS,1/7/2025 7:36:11 PM,CIRArcGIS
1601,3468d71d-359c-4ee3-a7c3-2faaa17c9fc5,Lysimachia_arvensis,,,yes,"Lysimachia_arvensis: %, ",6fee4e29-4f86-43e1-a2f3-1ebf14c52ed2,1/7/2025 7:36:11 PM,CIRArcGIS,1/7/2025 7:36:11 PM,CIRArcGIS
1602,e9a165d4-2e21-4954-8ceb-57daa98f9d27,Stipa_pulchra,,5,no,"Stipa_pulchra: 5%, ",6fee4e29-4f86-43e1-a2f3-1ebf14c52ed2,1/7/2025 7:36:11 PM,CIRArcGIS,1/7/2025 7:36:11 PM,CIRArcGIS
1603,fb5631b9-2214-4f6e-a22c-7fb957d17a4b,Deinandra_fasciculata,,5,no,"Deinandra_fasciculata: 5%, ",6fee4e29-4f86-43e1-a2f3-1ebf14c52ed2,1/7/2025 7:36:11 PM,CIRArcGIS,1/7/2025 7:36:11 PM,CIRArcGIS
1604,a4971d58-2812-4a8f-92a2-f26def9847b8,Erodium_botrys,,25,no,"Erodium_botrys: 25%, ",6fee4e29-4f86-43e1-a2f3-1ebf14c52ed2,1/7/2025 7:36:11 PM,CIRArcGIS,1/7/2025 7:36:11 PM,CIRArcGIS
1605,94e89e38-76e9-4d58-902e-4109c068f393,,,,,": %, ",6fee4e29-4f86-43e1-a2f3-1ebf14c52ed2,1/7/2025 7:36:11 PM,CIRArcGIS,1/7/2025 7:36:11 PM,CIRArcGIS
1606,d22e700d-a3ae-4df2-8e0a-73abe03f73b9,Stipa_pulchra,,70,no,"Stipa_pulchra: %, ",002c11fe-fb1a-4037-a386-6dde01100ae3,1/7/2025 7:45:49 PM,CIRArcGIS,1/7/2025 7:45:49 PM,CIRArcGIS
1607,1ad85d4c-c6e2-4826-81b4-a0d56686f75d,Deinandra_fasciculata,,29,no,"Deinandra_fasciculata: 29%, ",002c11fe-fb1a-4037-a386-6dde01100ae3,1/7/2025 7:45:49 PM,CIRArcGIS,1/7/2025 7:45:49 PM,CIRArcGIS
1608,c82272d4-3a37-4b18-9abd-af568179307a,Chlorogalum_pomeridianum,,1,no,"Chlorogalum_pomeridianum: 1%, ",002c11fe-fb1a-4037-a386-6dde01100ae3,1/7/2025 7:45:49 PM,CIRArcGIS,1/7/2025 7:45:49 PM,CIRArcGIS
1609,9569b034-3019-4876-96f4-cc1bf99784f1,,,,,": %, ",002c11fe-fb1a-4037-a386-6dde01100ae3,1/7/2025 7:45:49 PM,CIRArcGIS,1/7/2025 7:45:49 PM,CIRArcGIS
1610,b3e4b9b0-8706-4cac-b032-d8d2e0ea3670,Sonchus_oleraceus,,1,,"Sonchus_oleraceus: 1%, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1611,e9bac628-0608-46e7-8417-68dad69ed4cd,Convolvulus_arvensis,,2,,"Convolvulus_arvensis: 2%, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1612,21e9befe-935e-48c9-93d9-00c8277f7d6d,Ambrosia_psilostachya,,1,,"Ambrosia_psilostachya: 1%, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1613,5ba548d8-9018-4c04-a657-5b55a3c9e8e4,Lysimachia_arvensis,,1,,"Lysimachia_arvensis: 1%, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1614,54551dd4-b025-4981-8381-43f1fff52ffd,Stipa_lepida,,2,,"Stipa_lepida: %, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1615,f9ceda86-be53-4dc7-83ed-f11c5d100eb2,Croton_setigerus,,2,,"Croton_setigerus: 2%, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1616,5c081319-3d4a-48b0-abe9-deabdd65ccd9,Brachypodium_distachyon,,,,"Brachypodium_distachyon: %, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1617,828ece46-8588-40fa-b9c5-a2379e8a9ea3,Avena_barbata_or_fatua,,45,,"Avena_barbata_or_fatua: %, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1618,b3132ba6-4216-4e29-857d-faf608497525,Brachypodium_distachyon,,16,,"Brachypodium_distachyon: %, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1619,daf0fa72-3188-4187-9bbd-b04b64c6e303,Bromus_diandrus,,10,,"Bromus_diandrus: 10%, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1620,f52ce503-9126-43b6-8346-2add6405765b,Festuca_myuros,,20,,"Festuca_myuros: 20%, ",d7e4f427-6e11-426d-b14b-a5ec7ca01c7b,1/7/2025 7:51:36 PM,CIR_FieldTech4,1/7/2025 7:51:36 PM,CIR_FieldTech4
1621,3010144a-a54c-4e18-b0e9-e372dd02f06f,Croton_setigerus,,59,yes,"Croton_setigerus: %, ",573e8ac9-4f06-4aee-aaf6-3a24e8e26d97,1/7/2025 7:58:04 PM,CIRArcGIS,1/7/2025 7:58:04 PM,CIRArcGIS
1622,4d13bd5d-45ed-4e91-849a-69c7b174469e,Deinandra_fasciculata,,20,no,"Deinandra_fasciculata: 20%, ",573e8ac9-4f06-4aee-aaf6-3a24e8e26d97,1/7/2025 7:58:04 PM,CIRArcGIS,1/7/2025 7:58:04 PM,CIRArcGIS
1623,9f8ee4fe-347a-4821-bd8d-341290605d92,Erodium_botrys,,14,no,"Erodium_botrys: 15%, ",573e8ac9-4f06-4aee-aaf6-3a24e8e26d97,1/7/2025 7:58:04 PM,CIRArcGIS,1/7/2025 7:58:04 PM,CIRArcGIS
1624,ec21ad6e-5737-4b46-9879-b767600924db,Bromus_diandrus,,5,no,"Bromus_diandrus: 5%, ",573e8ac9-4f06-4aee-aaf6-3a24e8e26d97,1/7/2025 7:58:04 PM,CIRArcGIS,1/7/2025 7:58:04 PM,CIRArcGIS
1625,94acbb81-fdec-41ff-9bcb-b18260bef853,other,Lythrum sp.,1,no,"other: 1%, ",573e8ac9-4f06-4aee-aaf6-3a24e8e26d97,1/7/2025 7:58:04 PM,CIRArcGIS,1/7/2025 7:58:04 PM,CIRArcGIS
1626,266bd5b9-9e50-4d95-931d-e97e7e1cfe34,Stipa_pulchra,,1,no,"Stipa_pulchra: %, ",573e8ac9-4f06-4aee-aaf6-3a24e8e26d97,1/7/2025 7:58:04 PM,CIRArcGIS,1/7/2025 7:58:04 PM,CIRArcGIS
1627,047f8de0-8c2f-464c-9a85-a4845e7c2153,Deinandra_fasciculata,,2,,"Deinandra_fasciculata: 2%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1628,7e993069-746a-4f7a-9d4a-d21b3a5ec099,Stipa_lepida,,12,,"Stipa_lepida: 12%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1629,53d8e262-8006-4585-bd4b-f19ec5fb2024,Plantago_lanceolata,,1,,"Plantago_lanceolata: 1%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1630,62e7bfd7-988f-4969-b701-20b989fdec93,Isocoma_menziesii,,1,,"Isocoma_menziesii: 1%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1631,4cc7f390-4c68-4b1b-a132-8646b497e215,Corethrogyne_filaginifolia,,1,,"Corethrogyne_filaginifolia: 1%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1632,c8f967f1-b00b-4654-9741-0d116396a4a2,Foeniculum_vulgare,,1,yes,"Foeniculum_vulgare: 1%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1633,e7041b1a-bf71-481a-8bc1-c3fbbeae1d73,Isocoma_menziesii,,2,no,"Isocoma_menziesii: 2%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1634,de179790-da18-4e0d-aca9-773e5ed954d3,Festuca_myuros,,20,no,"Festuca_myuros: 20%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1635,45541d8d-7e05-42a1-b4ba-96f82e759b8e,Festuca_bromoides,,19,no,"Festuca_bromoides: 19%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1636,e2f7c1bb-1e75-4a38-b0f7-03319aaa71c2,Bromus_diandrus,,19,no,"Bromus_diandrus: 19%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1637,0f83b2c5-4680-4377-95d6-937be9d66ce0,Festuca_perennis,,19,no,"Festuca_perennis: 19%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1638,7f5aa60f-5e5d-4a68-aa47-65b114453db3,Erodium_botrys,,1,yes,"Erodium_botrys: 1%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1639,68a759ed-21c8-4c61-b0b7-f44a543e9387,other,Helmenthatheca ,1,no,"other: 1%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1640,fdd1a80c-42c0-495d-9c17-74d4a8a708a4,Sonchus_asper,,1,yes,"Sonchus_asper: 1%, ",f7074e09-e6f5-4757-87c1-edf914b192cd,1/7/2025 8:12:53 PM,CIR_FieldTech4,1/7/2025 8:12:53 PM,CIR_FieldTech4
1641,ee3681ad-e101-41c7-af14-6a45c4ff63f0,Chenopodium_,,,yes,"Chenopodium_: %, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1642,dbceb4c2-694a-4b4c-8177-6c8a6a3d3d71,Croton_setigerus,,30,no,"Croton_setigerus: 30%, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1643,7eca3f90-c076-4481-bc7c-e0b039ec0f65,Erigeron_canadensis,,20,no,"Erigeron_canadensis: 20%, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1644,6b6750bb-8f32-4e33-9a68-eaadd7dce9ba,Brassica_nigra,,5,no,"Brassica_nigra: 5%, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1645,f9d1b144-60ca-412a-af23-cd6c78abf576,Lysimachia_arvensis,,2,no,"Lysimachia_arvensis: 2%, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1646,2ad90f8b-fe21-46f4-9df2-cb6d60a3687f,other,Datura wrightii,5,no,"other: 5%, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1647,c2491fab-ac34-452c-b3ac-92648df0fda0,Bromus_diandrus,,38,no,"Bromus_diandrus: 30%, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1648,03c78b21-29e3-46f7-b967-ebc47b29da89,,,,,": %, ",0e21ee33-38bd-4524-84d7-8813c42e73fb,1/7/2025 9:11:55 PM,CIRArcGIS,1/7/2025 9:11:55 PM,CIRArcGIS
1649,28ccc76b-3118-487c-9244-446497a57923,Bromus_diandrus,,40,no,"Bromus_diandrus: %, ",70225906-a6c4-4ad7-a7d7-dd6fd083041a,1/7/2025 9:36:46 PM,CIRArcGIS,1/7/2025 9:36:46 PM,CIRArcGIS
1650,2d397eb4-b15f-4692-bf87-1a24a7ba6440,Quercus_agrifolia,,60,no,"Quercus_agrifolia: 60%, ",70225906-a6c4-4ad7-a7d7-dd6fd083041a,1/7/2025 9:36:46 PM,CIRArcGIS,1/7/2025 9:36:46 PM,CIRArcGIS
1651,42042cad-2a2a-40e3-a20c-45e9ba5c9b05,Chenopodium_,,,yes,"Chenopodium_: %, ",70225906-a6c4-4ad7-a7d7-dd6fd083041a,1/7/2025 9:36:46 PM,CIRArcGIS,1/7/2025 9:36:46 PM,CIRArcGIS
1652,fa86ce5b-bbbf-4d6d-87f1-7ebc4ed8e0b6,Festuca_myuros,,,yes,"Festuca_myuros: %, ",70225906-a6c4-4ad7-a7d7-dd6fd083041a,1/7/2025 9:36:46 PM,CIRArcGIS,1/7/2025 9:36:46 PM,CIRArcGIS
1653,1f2b4016-354e-4820-894b-464182078852,Croton_setigerus,,50,no,"Croton_setigerus: 50%, ",4fe9745a-e70a-42e3-b8e9-49f72bac4e6a,1/7/2025 9:53:32 PM,CIRArcGIS,1/7/2025 9:53:32 PM,CIRArcGIS
1654,3d0a9e29-9e4a-4196-aca7-55149d282950,Bromus_diandrus,,50,no,"Bromus_diandrus: 50%, ",4fe9745a-e70a-42e3-b8e9-49f72bac4e6a,1/7/2025 9:53:32 PM,CIRArcGIS,1/7/2025 9:53:32 PM,CIRArcGIS
1655,cf19a4a5-a7b6-4697-9c4e-d6b762b3861d,Lysimachia_arvensis,,,yes,"Lysimachia_arvensis: %, ",4fe9745a-e70a-42e3-b8e9-49f72bac4e6a,1/7/2025 9:53:32 PM,CIRArcGIS,1/7/2025 9:53:32 PM,CIRArcGIS
1656,b38aa817-1c74-4b5d-a824-6d51d0b38941,Stipa_pulchra,,78,,"Stipa_pulchra: %, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1657,487fc708-1b4b-4be8-b209-7f1ef47eb9c3,Corethrogyne_filaginifolia,,5,,"Corethrogyne_filaginifolia: 5%, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1658,8a9468f7-8241-4556-99ec-df94ef2c9b8a,Isocoma_menziesii,,1,,"Isocoma_menziesii: 1%, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1659,37f3909e-cb0d-4e99-9c99-516a4d0afe84,Artemisia_californica,,1,,"Artemisia_californica: 1%, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1660,a909d1f0-e450-423b-aa07-2574a7becc9e,,,,,": %, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1661,66d5f2c4-e758-45e1-8949-bfc784281ab8,Plantago_lanceolata,,2,,"Plantago_lanceolata: 2%, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1662,2fbcf6db-6ea0-429c-a39f-2b53454305bf,Festuca_myuros,,10,,"Festuca_myuros: 10%, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1663,b4785a4e-8c9a-4afe-86b5-1c6958f91830,Avena_barbata_or_fatua,,3,,"Avena_barbata_or_fatua: 3%, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1664,71dc7ddf-8c15-48d5-941c-4cf4c7ccc885,,,,,": %, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1665,32d21d85-a288-4efe-b35d-e780fba58d9a,,,,,": %, ",b1039250-a7da-4c4f-8697-19d3872b820d,1/7/2025 9:53:38 PM,,1/7/2025 9:53:38 PM,
1666,603e99f0-2bc4-436f-8e5a-d72987588a92,Stipa_pulchra,,83,,"Stipa_pulchra: 83%, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1667,425bdee3-58fd-4487-94e7-6d5a0d73d5c7,Croton_setigerus,,5,,"Croton_setigerus: 5%, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1668,6247bc14-9f41-4bd3-8fc7-f38184640fd0,Ambrosia_psilostachya,,1,,"Ambrosia_psilostachya: 1%, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1669,3edf8944-d1d6-4ad2-8efa-1133db8af157,Festuca_myuros,,10,,"Festuca_myuros: 10%, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1670,4ff766c9-f007-402a-b482-41c353ec17df,Convolvulus_arvensis,,1,,"Convolvulus_arvensis: 1%, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1671,95875d94-5488-450a-960f-ea98468c8ff4,Sonchus_asper,,,yes,"Sonchus_asper: %, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1672,d79958d3-fcaa-46b8-b0ea-0af054ef7ed6,Lysimachia_arvensis,,,yes,"Lysimachia_arvensis: %, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1673,f763f3bc-3758-4dd8-bb81-67094c31b71f,,,,,": %, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1674,2e40e53c-5eeb-4fc1-a09e-8433fdd51f9d,,,,,": %, ",4f374bff-8e46-4305-84a3-122e1107df92,1/7/2025 10:51:36 PM,,1/7/2025 10:51:36 PM,
1675,5e3f76cd-7a92-4329-b71a-070d70a711dc,other,Helminthitheca echiodes,3,no,"other: 3%, ",2718702b-449c-4e20-b32e-85002f90f6eb,1/8/2025 4:48:45 PM,CIRArcGIS,1/8/2025 4:48:45 PM,CIRArcGIS
1676,8e1ca3b2-aec2-420d-9c89-6c75637f337a,Artemisia_californica,,4,no,"Artemisia_californica: 4%, ",2718702b-449c-4e20-b32e-85002f90f6eb,1/8/2025 4:48:45 PM,CIRArcGIS,1/8/2025 4:48:45 PM,CIRArcGIS
1677,6d14074c-2cf9-45cf-9947-031d843fa317,Isocoma_menziesii,,7,no,"Isocoma_menziesii: 7%, ",2718702b-449c-4e20-b32e-85002f90f6eb,1/8/2025 4:48:45 PM,CIRArcGIS,1/8/2025 4:48:45 PM,CIRArcGIS
1678,1b13c172-5f94-4296-8f9a-ea393159d832,Baccharis_pilularis,,4,no,"Baccharis_pilularis: 4%, ",2718702b-449c-4e20-b32e-85002f90f6eb,1/8/2025 4:48:45 PM,CIRArcGIS,1/8/2025 4:48:45 PM,CIRArcGIS
1679,e1a74895-4f23-4162-ad02-f093e53fd283,Stipa_pulchra,,7,no,"Stipa_pulchra: 7%, ",2718702b-449c-4e20-b32e-85002f90f6eb,1/8/2025 4:48:45 PM,CIRArcGIS,1/8/2025 4:48:45 PM,CIRArcGIS
1680,a38e44cd-0c2c-421f-81d7-c9d79c6c962c,Brassica_nigra,,3,no,"Brassica_nigra: 3%, ",2718702b-449c-4e20-b32e-85002f90f6eb,1/8/2025 4:48:45 PM,CIRArcGIS,1/8/2025 4:48:45 PM,CIRArcGIS
1681,9dcfe2c4-db27-489d-9e4a-eb8bc5885885,Bromus_hordeaceus,,16,no,"Bromus_hordeaceus: 16%, ",2718702b-449c-4e20-b32e-85002f90f6eb,1/8/2025 4:48:45 PM,CIRArcGIS,1/8/2025 4:48:45 PM,CIRArcGIS
